case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status
canonical__p010_scratch_thin,canonical,p010,p010_scratch_thin,scratch_thin,data/processed/clean/p010_clean.png,data/processed/masked/p010_scratch_thin_damaged.png,data/processed/masks/p010_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p010_scratch_thin_restored_opencv_telea.png,0.3826344000408426,True,ok,,1,13544,data\processed\clean\p010_clean.png,data\processed\masked\p010_scratch_thin_damaged.png,data\processed\masks\p010_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p010_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p010_zero_control,canonical,p010,p010_zero_control,zero_control,data/processed/clean/p010_clean.png,data/processed/masked/p010_zero_control_damaged.png,data/processed/masks/p010_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p010_zero_control_restored_opencv_telea.png,0.3671987000270746,True,ok,,1,0,data\processed\clean\p010_clean.png,data\processed\masked\p010_zero_control_damaged.png,data\processed\masks\p010_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p010_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p011_loss_large,canonical,p011,p011_loss_large,loss_large,data/processed/clean/p011_clean.png,data/processed/masked/p011_loss_large_damaged.png,data/processed/masks/p011_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p011_loss_large_restored_opencv_telea.png,0.5287549999775365,True,ok,,1,42824,data\processed\clean\p011_clean.png,data\processed\masked\p011_loss_large_damaged.png,data\processed\masks\p011_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p011_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p011_loss_small,canonical,p011,p011_loss_small,loss_small,data/processed/clean/p011_clean.png,data/processed/masked/p011_loss_small_damaged.png,data/processed/masks/p011_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p011_loss_small_restored_opencv_telea.png,0.4750432999571785,True,ok,,1,19318,data\processed\clean\p011_clean.png,data\processed\masked\p011_loss_small_damaged.png,data\processed\masks\p011_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p011_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p011_mixed_damage,canonical,p011,p011_mixed_damage,mixed_damage,data/processed/clean/p011_clean.png,data/processed/masked/p011_mixed_damage_damaged.png,data/processed/masks/p011_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p011_mixed_damage_restored_opencv_telea.png,0.509477199986577,True,ok,,1,36991,data\processed\clean\p011_clean.png,data\processed\masked\p011_mixed_damage_damaged.png,data\processed\masks\p011_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p011_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p011_scratch_thin,canonical,p011,p011_scratch_thin,scratch_thin,data/processed/clean/p011_clean.png,data/processed/masked/p011_scratch_thin_damaged.png,data/processed/masks/p011_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p011_scratch_thin_restored_opencv_telea.png,0.4464893999975174,True,ok,,1,7275,data\processed\clean\p011_clean.png,data\processed\masked\p011_scratch_thin_damaged.png,data\processed\masks\p011_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p011_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p011_zero_control,canonical,p011,p011_zero_control,zero_control,data/processed/clean/p011_clean.png,data/processed/masked/p011_zero_control_damaged.png,data/processed/masks/p011_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p011_zero_control_restored_opencv_telea.png,0.4368338999920524,True,ok,,1,0,data\processed\clean\p011_clean.png,data\processed\masked\p011_zero_control_damaged.png,data\processed\masks\p011_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p011_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p012_loss_large,canonical,p012,p012_loss_large,loss_large,data/processed/clean/p012_clean.png,data/processed/masked/p012_loss_large_damaged.png,data/processed/masks/p012_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p012_loss_large_restored_opencv_telea.png,0.5160214999923483,True,ok,,1,46029,data\processed\clean\p012_clean.png,data\processed\masked\p012_loss_large_damaged.png,data\processed\masks\p012_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p012_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p012_loss_small,canonical,p012,p012_loss_small,loss_small,data/processed/clean/p012_clean.png,data/processed/masked/p012_loss_small_damaged.png,data/processed/masks/p012_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p012_loss_small_restored_opencv_telea.png,0.4831333000329323,True,ok,,1,22276,data\processed\clean\p012_clean.png,data\processed\masked\p012_loss_small_damaged.png,data\processed\masks\p012_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p012_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p012_mixed_damage,canonical,p012,p012_mixed_damage,mixed_damage,data/processed/clean/p012_clean.png,data/processed/masked/p012_mixed_damage_damaged.png,data/processed/masks/p012_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p012_mixed_damage_restored_opencv_telea.png,0.5252260999986902,True,ok,,1,41283,data\processed\clean\p012_clean.png,data\processed\masked\p012_mixed_damage_damaged.png,data\processed\masks\p012_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p012_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p012_scratch_thin,canonical,p012,p012_scratch_thin,scratch_thin,data/processed/clean/p012_clean.png,data/processed/masked/p012_scratch_thin_damaged.png,data/processed/masks/p012_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p012_scratch_thin_restored_opencv_telea.png,0.4873900000238791,True,ok,,1,9579,data\processed\clean\p012_clean.png,data\processed\masked\p012_scratch_thin_damaged.png,data\processed\masks\p012_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p012_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p012_zero_control,canonical,p012,p012_zero_control,zero_control,data/processed/clean/p012_clean.png,data/processed/masked/p012_zero_control_damaged.png,data/processed/masks/p012_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p012_zero_control_restored_opencv_telea.png,0.4501656999927945,True,ok,,1,0,data\processed\clean\p012_clean.png,data\processed\masked\p012_zero_control_damaged.png,data\processed\masks\p012_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p012_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p013_loss_large,canonical,p013,p013_loss_large,loss_large,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_large_damaged.png,data/processed/masks/p013_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p013_loss_large_restored_opencv_telea.png,0.451850600016769,True,ok,,1,48212,data\processed\clean\p013_clean.png,data\processed\masked\p013_loss_large_damaged.png,data\processed\masks\p013_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p013_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p013_loss_small,canonical,p013,p013_loss_small,loss_small,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_small_damaged.png,data/processed/masks/p013_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p013_loss_small_restored_opencv_telea.png,0.406163900042884,True,ok,,1,18639,data\processed\clean\p013_clean.png,data\processed\masked\p013_loss_small_damaged.png,data\processed\masks\p013_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p013_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p013_mixed_damage,canonical,p013,p013_mixed_damage,mixed_damage,data/processed/clean/p013_clean.png,data/processed/masked/p013_mixed_damage_damaged.png,data/processed/masks/p013_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p013_mixed_damage_restored_opencv_telea.png,0.4514511000015773,True,ok,,1,35229,data\processed\clean\p013_clean.png,data\processed\masked\p013_mixed_damage_damaged.png,data\processed\masks\p013_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p013_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p013_scratch_thin,canonical,p013,p013_scratch_thin,scratch_thin,data/processed/clean/p013_clean.png,data/processed/masked/p013_scratch_thin_damaged.png,data/processed/masks/p013_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p013_scratch_thin_restored_opencv_telea.png,0.3867013000417501,True,ok,,1,8069,data\processed\clean\p013_clean.png,data\processed\masked\p013_scratch_thin_damaged.png,data\processed\masks\p013_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p013_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p013_zero_control,canonical,p013,p013_zero_control,zero_control,data/processed/clean/p013_clean.png,data/processed/masked/p013_zero_control_damaged.png,data/processed/masks/p013_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p013_zero_control_restored_opencv_telea.png,0.3656506999977864,True,ok,,1,0,data\processed\clean\p013_clean.png,data\processed\masked\p013_zero_control_damaged.png,data\processed\masks\p013_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p013_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p014_loss_large,canonical,p014,p014_loss_large,loss_large,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_large_damaged.png,data/processed/masks/p014_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p014_loss_large_restored_opencv_telea.png,0.3965902000200003,True,ok,,1,48567,data\processed\clean\p014_clean.png,data\processed\masked\p014_loss_large_damaged.png,data\processed\masks\p014_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p014_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p014_loss_small,canonical,p014,p014_loss_small,loss_small,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_small_damaged.png,data/processed/masks/p014_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p014_loss_small_restored_opencv_telea.png,0.344658599991817,True,ok,,1,16029,data\processed\clean\p014_clean.png,data\processed\masked\p014_loss_small_damaged.png,data\processed\masks\p014_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p014_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p014_mixed_damage,canonical,p014,p014_mixed_damage,mixed_damage,data/processed/clean/p014_clean.png,data/processed/masked/p014_mixed_damage_damaged.png,data/processed/masks/p014_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p014_mixed_damage_restored_opencv_telea.png,0.3981549000018276,True,ok,,1,41872,data\processed\clean\p014_clean.png,data\processed\masked\p014_mixed_damage_damaged.png,data\processed\masks\p014_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p014_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p014_scratch_thin,canonical,p014,p014_scratch_thin,scratch_thin,data/processed/clean/p014_clean.png,data/processed/masked/p014_scratch_thin_damaged.png,data/processed/masks/p014_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p014_scratch_thin_restored_opencv_telea.png,0.3405502999667078,True,ok,,1,9807,data\processed\clean\p014_clean.png,data\processed\masked\p014_scratch_thin_damaged.png,data\processed\masks\p014_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p014_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p014_zero_control,canonical,p014,p014_zero_control,zero_control,data/processed/clean/p014_clean.png,data/processed/masked/p014_zero_control_damaged.png,data/processed/masks/p014_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p014_zero_control_restored_opencv_telea.png,0.3143069999641739,True,ok,,1,0,data\processed\clean\p014_clean.png,data\processed\masked\p014_zero_control_damaged.png,data\processed\masks\p014_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p014_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p015_loss_large,canonical,p015,p015_loss_large,loss_large,data/processed/clean/p015_clean.png,data/processed/masked/p015_loss_large_damaged.png,data/processed/masks/p015_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p015_loss_large_restored_opencv_telea.png,0.4076837000320665,True,ok,,1,63227,data\processed\clean\p015_clean.png,data\processed\masked\p015_loss_large_damaged.png,data\processed\masks\p015_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p015_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p015_loss_small,canonical,p015,p015_loss_small,loss_small,data/processed/clean/p015_clean.png,data/processed/masked/p015_loss_small_damaged.png,data/processed/masks/p015_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p015_loss_small_restored_opencv_telea.png,0.3485115000512451,True,ok,,1,21482,data\processed\clean\p015_clean.png,data\processed\masked\p015_loss_small_damaged.png,data\processed\masks\p015_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p015_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p015_mixed_damage,canonical,p015,p015_mixed_damage,mixed_damage,data/processed/clean/p015_clean.png,data/processed/masked/p015_mixed_damage_damaged.png,data/processed/masks/p015_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p015_mixed_damage_restored_opencv_telea.png,0.4424145999946631,True,ok,,1,40213,data\processed\clean\p015_clean.png,data\processed\masked\p015_mixed_damage_damaged.png,data\processed\masks\p015_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p015_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p015_scratch_thin,canonical,p015,p015_scratch_thin,scratch_thin,data/processed/clean/p015_clean.png,data/processed/masked/p015_scratch_thin_damaged.png,data/processed/masks/p015_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p015_scratch_thin_restored_opencv_telea.png,0.335467700031586,True,ok,,1,8459,data\processed\clean\p015_clean.png,data\processed\masked\p015_scratch_thin_damaged.png,data\processed\masks\p015_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p015_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
