source_case_key,candidate_seed,candidate_id,dataset_name,case_id,painting_id,mask_type,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt,prompt_metadata_fields_used,prompt_metadata_missing_fields,prompt_metadata_missing_count,runtime_seconds,mean_abs_diff,max_abs_diff,validation_passed_bool,restored_path,generic_candidate_id,generic_runtime_seconds,generic_mean_abs_diff,generic_max_abs_diff,generic_validation_passed,generic_restored_path,delta_mean_abs_diff_vs_generic,abs_delta_mean_abs_diff_vs_generic,delta_runtime_seconds_vs_generic
canonical__p008_mixed_damage,2026,sd__can__p008__mixed_damage__p04_full_context__s2026__3d90e7d5c6,canonical,p008_mixed_damage,p008,mixed_damage,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Manuel Osorio Manrique de Zuñiga, by Francisco de Goya y Lucientes, categorized as portrait_figure while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.966520200003288,10.91585173430266,255.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p008__mixed_damage__p04_full_context__s2026__3d90e7d5c6__restored_stable_diffusion_inpainting.png,sd__can__p008__mixed_damage__p00_generic__s2026__f197c58532,9.8367891000089,11.142672503436051,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__mixed_damage__p00_generic__s2026__f197c58532__restored_stable_diffusion_inpainting.png,-0.22682076913339166,0.22682076913339166,0.12973109999438748
canonical__p008_scratch_thin,2026,sd__can__p008__scratch_thin__p01_style_period__s2026__fdd32c00e5,canonical,p008_scratch_thin,p008,scratch_thin,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.95844550000038,2.4859127468532987,254.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p008__scratch_thin__p01_style_period__s2026__fdd32c00e5__restored_stable_diffusion_inpainting.png,sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07,9.870721200000844,2.4741764775028936,253.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07__restored_stable_diffusion_inpainting.png,0.01173626935040506,0.01173626935040506,0.08772429999953602
canonical__p008_scratch_thin,2026,sd__can__p008__scratch_thin__p02_artist__s2026__2f167775a6,canonical,p008_scratch_thin,p008,scratch_thin,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Francisco de Goya y Lucientes while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.969603300007291,2.46504380967882,255.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p008__scratch_thin__p02_artist__s2026__2f167775a6__restored_stable_diffusion_inpainting.png,sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07,9.870721200000844,2.4741764775028936,253.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07__restored_stable_diffusion_inpainting.png,-0.009132667824073515,0.009132667824073515,0.09888210000644726
canonical__p008_scratch_thin,2026,sd__can__p008__scratch_thin__p03_artist_style_p__s2026__ba298fdf97,canonical,p008_scratch_thin,p008,scratch_thin,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Francisco de Goya y Lucientes while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.975137400004314,2.4555946632667824,254.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p008__scratch_thin__p03_artist_style_p__s2026__ba298fdf97__restored_stable_diffusion_inpainting.png,sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07,9.870721200000844,2.4741764775028936,253.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07__restored_stable_diffusion_inpainting.png,-0.01858181423611116,0.01858181423611116,0.1044162000034703
canonical__p008_scratch_thin,2026,sd__can__p008__scratch_thin__p04_full_context__s2026__676d3f1812,canonical,p008_scratch_thin,p008,scratch_thin,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Manuel Osorio Manrique de Zuñiga, by Francisco de Goya y Lucientes, categorized as portrait_figure while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.967184399996768,2.459764268663194,253.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p008__scratch_thin__p04_full_context__s2026__676d3f1812__restored_stable_diffusion_inpainting.png,sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07,9.870721200000844,2.4741764775028936,253.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__scratch_thin__p00_generic__s2026__1adb49ee07__restored_stable_diffusion_inpainting.png,-0.014412208839699403,0.014412208839699403,0.09646319999592379
canonical__p008_zero_control,2026,sd__can__p008__zero__p01_style_period__s2026__7aacd9079d,canonical,p008_zero_control,p008,zero_control,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,0.0142527999996673,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p008__zero__p01_style_period__s2026__7aacd9079d__restored_stable_diffusion_inpainting.png,sd__can__p008__zero__p00_generic__s2026__b83552a6cb,0.0182182999997166,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__zero__p00_generic__s2026__b83552a6cb__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.003965500000049301
canonical__p008_zero_control,2026,sd__can__p008__zero__p02_artist__s2026__54a20b7848,canonical,p008_zero_control,p008,zero_control,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Francisco de Goya y Lucientes while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,0.00325760000851,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p008__zero__p02_artist__s2026__54a20b7848__restored_stable_diffusion_inpainting.png,sd__can__p008__zero__p00_generic__s2026__b83552a6cb,0.0182182999997166,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__zero__p00_generic__s2026__b83552a6cb__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.014960699991206602
canonical__p008_zero_control,2026,sd__can__p008__zero__p03_artist_style_p__s2026__ee70bdb7c3,canonical,p008_zero_control,p008,zero_control,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Francisco de Goya y Lucientes while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,0.0024871000059647,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p008__zero__p03_artist_style_p__s2026__ee70bdb7c3__restored_stable_diffusion_inpainting.png,sd__can__p008__zero__p00_generic__s2026__b83552a6cb,0.0182182999997166,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__zero__p00_generic__s2026__b83552a6cb__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.0157311999937519
canonical__p008_zero_control,2026,sd__can__p008__zero__p04_full_context__s2026__d17f21b3e1,canonical,p008_zero_control,p008,zero_control,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Manuel Osorio Manrique de Zuñiga, by Francisco de Goya y Lucientes, categorized as portrait_figure while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,0.0023585999879287,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p008__zero__p04_full_context__s2026__d17f21b3e1__restored_stable_diffusion_inpainting.png,sd__can__p008__zero__p00_generic__s2026__b83552a6cb,0.0182182999997166,0.0,0.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p008__zero__p00_generic__s2026__b83552a6cb__restored_stable_diffusion_inpainting.png,0.0,0.0,-0.0158597000117879
canonical__p014_loss_large,2026,sd__can__p014__loss_large__p01_style_period__s2026__5294c42e72,canonical,p014_loss_large,p014,loss_large,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.842178899998544,11.621166087962964,255.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p014__loss_large__p01_style_period__s2026__5294c42e72__restored_stable_diffusion_inpainting.png,sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0,9.570814100006828,11.125365645797164,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0__restored_stable_diffusion_inpainting.png,0.4958004421658,0.4958004421658,0.2713647999917157
canonical__p014_loss_large,2026,sd__can__p014__loss_large__p02_artist__s2026__f2aa737998,canonical,p014_loss_large,p014,loss_large,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Charles-François Daubigny while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.82317879999755,12.825458667896411,255.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p014__loss_large__p02_artist__s2026__f2aa737998__restored_stable_diffusion_inpainting.png,sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0,9.570814100006828,11.125365645797164,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0__restored_stable_diffusion_inpainting.png,1.7000930220992476,1.7000930220992476,0.2523646999907214
canonical__p014_loss_large,2026,sd__can__p014__loss_large__p03_artist_style_p__s2026__fe5cd671fd,canonical,p014_loss_large,p014,loss_large,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Charles-François Daubigny while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.837638299999526,13.03334214952257,255.0,True,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p014__loss_large__p03_artist_style_p__s2026__fe5cd671fd__restored_stable_diffusion_inpainting.png,sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0,9.570814100006828,11.125365645797164,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0__restored_stable_diffusion_inpainting.png,1.907976503725406,1.907976503725406,0.2668241999926977
canonical__p014_loss_large,2026,sd__can__p014__loss_large__p04_full_context__s2026__bb340f8a2b,canonical,p014_loss_large,p014,loss_large,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled Landscape on a River, by Charles-François Daubigny, categorized as landscape_natural while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.821722599997884,11.310818707501449,255.0,True,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p014__loss_large__p04_full_context__s2026__bb340f8a2b__restored_stable_diffusion_inpainting.png,sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0,9.570814100006828,11.125365645797164,255.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p014__loss_large__p00_generic__s2026__65d982f2b0__restored_stable_diffusion_inpainting.png,0.1854530617042851,0.1854530617042851,0.2509084999910556
canonical__p014_loss_small,2026,sd__can__p014__loss_small__p01_style_period__s2026__d0fa26b06a,canonical,p014_loss_small,p014,loss_small,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.78830190000008,4.1998940927011,255.0,True,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p014__loss_small__p01_style_period__s2026__d0fa26b06a__restored_stable_diffusion_inpainting.png,sd__can__p014__loss_small__p00_generic__s2026__e35933b8a3,9.55645899999945,4.141857005931713,247.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p014__loss_small__p00_generic__s2026__e35933b8a3__restored_stable_diffusion_inpainting.png,0.0580370867693869,0.0580370867693869,0.2318429000006308
canonical__p014_loss_small,2026,sd__can__p014__loss_small__p02_artist__s2026__43b2b73163,canonical,p014_loss_small,p014,loss_small,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Charles-François Daubigny while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.86159129999578,4.172423751265915,251.0,True,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p014__loss_small__p02_artist__s2026__43b2b73163__restored_stable_diffusion_inpainting.png,sd__can__p014__loss_small__p00_generic__s2026__e35933b8a3,9.55645899999945,4.141857005931713,247.0,True,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p014__loss_small__p00_generic__s2026__e35933b8a3__restored_stable_diffusion_inpainting.png,0.030566745334201784,0.030566745334201784,0.3051322999963304
