report_case_id,report_dataset_name,report_painting_id,report_source_case_id,report_mask_type,report_model_name,report_is_zero_control,clean_path,damaged_path,mask_path,restored_path,runtime_seconds,started_at_utc,completed_at_utc,status,issue,clean_painting_id,clean_category,clean_title,clean_artist,clean_date,clean_style_or_period,clean_medium,clean_source,clean_source_url,clean_license,clean_filename,clean_content_x_min,clean_content_y_min,clean_content_x_max,clean_content_y_max,report_category,report_title,report_artist,report_date,report_style,report_medium,report_source,report_source_url,report_license,difference_map_figure_filename,difference_map_figure_path,difference_map_figure_sha256,difference_map_figure_size_bytes_disk,difference_map_figure_filesize_mb,difference_map_generation_runtime_seconds,spatial_mask_area_pixels,spatial_mask_area_fraction_full,spatial_mask_area_percentage_full,spatial_masked_pixel_count,spatial_outside_mask_pixel_count,spatial_boundary_pixel_count,spatial_improvement_mean_full,spatial_improvement_boundary_mean,spatial_improvement_outside_mask_mean,spatial_damaged_error_masked_mean,spatial_restored_error_masked_mean,spatial_damaged_error_boundary_mean,spatial_restored_error_boundary_mean,spatial_flag_net_masked_degradation,spatial_flag_boundary_degradation,spatial_flag_outside_mask_degradation,spatial_flag_high_negative_masked_percentage,spatial_spatial_flag_count,spatial_boundary_net_change_class,spatial_outside_mask_net_change_class,report_has_difference_map,report_has_mask_bbox_lpips,report_has_mask_bbox_feature_similarity
opencv_telea__canonical__canonical__p026_scratch_thin,canonical,p026,canonical__p026_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p026_clean.png,data/processed/masked/p026_scratch_thin_damaged.png,data/processed/masks/p026_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p026_scratch_thin_restored_opencv_telea.png,0.3309555000159889,2026-07-26T14:04:33.993113+00:00,2026-07-26T14:04:34.324295+00:00,ok,,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,0,119,768,648,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,opencv_telea_canonical_canonical_p026_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p026_scratch_thin_difference_maps.png,ebc84a7b6448db6f18a75ed5d5faf2ca83c90c2b77ceae19be7a1b4501528af6,2319291,2.211848258972168,5.715927399985958,9911,0.0168033175998263,1.6803317599826388,9911,579913,38329,2.635784864425659,40.4876823425293,0.0,164.44891357421875,7.5878987312316895,42.440128326416016,1.9524468183517456,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p026_zero_control,canonical,p026,canonical__p026_zero_control,zero_control,opencv_telea,True,data/processed/clean/p026_clean.png,data/processed/masked/p026_zero_control_damaged.png,data/processed/masks/p026_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p026_zero_control_restored_opencv_telea.png,0.3175658999825828,2026-07-26T14:04:34.326471+00:00,2026-07-26T14:04:34.643479+00:00,ok,,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,p026.jpg,0,119,768,648,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/View-of-a-Village-along-a-River--c8cdc4675af3869fd7e7c95e32ddb396,Public domain,opencv_telea_canonical_canonical_p026_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p026_zero_control_difference_maps.png,8cc12b17eb88ff074d226f428dee9737527972275a317e32da6ae6e3c345002c,2137425,2.038407325744629,5.565623799979221,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p027_loss_large,canonical,p027,canonical__p027_loss_large,loss_large,opencv_telea,False,data/processed/clean/p027_clean.png,data/processed/masked/p027_loss_large_damaged.png,data/processed/masks/p027_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p027_loss_large_restored_opencv_telea.png,0.4834725999971851,2026-07-26T14:04:34.646527+00:00,2026-07-26T14:04:35.129476+00:00,ok,,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,0,83,768,684,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,opencv_telea_canonical_canonical_p027_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p027_loss_large_difference_maps.png,d38a55d68c344bbc2c1acc00d0dee2ad9584ae468f8c8b0331a0b8630a3d713d,2504677,2.388646125793457,5.953955799981486,51962,0.0880974663628472,8.809746636284723,51962,537862,12275,12.95392608642578,83.46112823486328,0.0,168.63653564453125,21.595685958862305,88.48575592041016,5.024630069732666,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p027_loss_small,canonical,p027,canonical__p027_loss_small,loss_small,opencv_telea,False,data/processed/clean/p027_clean.png,data/processed/masked/p027_loss_small_damaged.png,data/processed/masks/p027_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p027_loss_small_restored_opencv_telea.png,0.4421866000047885,2026-07-26T14:04:35.132494+00:00,2026-07-26T14:04:35.574794+00:00,ok,,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,0,83,768,684,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,opencv_telea_canonical_canonical_p027_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p027_loss_small_difference_maps.png,6ce2b82ab5e6389704b2af8db5a59d520041dfc52a5862f8937d3e078ac8310d,2459203,2.345278739929199,6.012278100010008,24809,0.0420616997612847,4.206169976128472,24809,565015,19179,5.552592754364014,63.96586227416992,0.0,145.7372283935547,13.726551055908203,67.76748657226562,3.801623106002808,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p027_mixed_damage,canonical,p027,canonical__p027_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p027_clean.png,data/processed/masked/p027_mixed_damage_damaged.png,data/processed/masks/p027_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p027_mixed_damage_restored_opencv_telea.png,0.496345299994573,2026-07-26T14:04:35.576375+00:00,2026-07-26T14:04:36.073242+00:00,ok,,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,0,83,768,684,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,opencv_telea_canonical_canonical_p027_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p027_mixed_damage_difference_maps.png,060ba7e8a348b19c50f2d471e1f2497512588842eb6df82e43f9800e8dfd2bc0,2664856,2.5414047241210938,6.492800800013356,40932,0.06939697265625,6.939697265625,40932,548892,51750,10.359874725341797,51.60222244262695,0.0,161.8932342529297,12.609017372131348,54.24031448364258,2.638087272644043,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p027_scratch_thin,canonical,p027,canonical__p027_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p027_clean.png,data/processed/masked/p027_scratch_thin_damaged.png,data/processed/masks/p027_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p027_scratch_thin_restored_opencv_telea.png,0.4110141000128351,2026-07-26T14:04:36.075246+00:00,2026-07-26T14:04:36.486754+00:00,ok,,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,0,83,768,684,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,opencv_telea_canonical_canonical_p027_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p027_scratch_thin_difference_maps.png,80e76ce95186fa990d42fc03f6b0bc4668a6933d022f8aa9abbf7614cf488f0f,2514117,2.397648811340332,6.080552599974908,10362,0.0175679524739583,1.7567952473958333,10362,579462,36915,2.7797927856445312,44.41523361206055,0.0,165.5530242919922,7.322138786315918,46.470550537109375,2.055316209793091,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p027_zero_control,canonical,p027,canonical__p027_zero_control,zero_control,opencv_telea,True,data/processed/clean/p027_clean.png,data/processed/masked/p027_zero_control_damaged.png,data/processed/masks/p027_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p027_zero_control_restored_opencv_telea.png,0.3888213000027463,2026-07-26T14:04:36.488857+00:00,2026-07-26T14:04:36.878031+00:00,ok,,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,p027.jpg,0,83,768,684,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Italian-Landscape-with-the-Ponte-Lucano-over-the-Aniene-River--18a22d96a256250a8d2a00d7e5f38d05,Public domain,opencv_telea_canonical_canonical_p027_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p027_zero_control_difference_maps.png,47d1156312459a0b60b8882961736e9dca90d7b46f7e343d8f2ffe42792968b5,2310800,2.2037506103515625,6.137564499978907,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p028_loss_large,canonical,p028,canonical__p028_loss_large,loss_large,opencv_telea,False,data/processed/clean/p028_clean.png,data/processed/masked/p028_loss_large_damaged.png,data/processed/masks/p028_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p028_loss_large_restored_opencv_telea.png,0.5154424000065774,2026-07-26T14:04:36.880042+00:00,2026-07-26T14:04:37.395617+00:00,ok,,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,0,118,768,649,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,opencv_telea_canonical_canonical_p028_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p028_loss_large_difference_maps.png,e58ea90e5cec3485044ef2a5d750774ceedbbf04f15123ca867400f756f87ab9,1933204,1.843647003173828,6.152425399981439,47473,0.0804867214626736,8.04867214626736,47473,542351,10275,5.854571342468262,42.37151718139648,0.0,85.77378845214844,13.03419589996338,44.31156539916992,1.940048694610596,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p028_loss_small,canonical,p028,canonical__p028_loss_small,loss_small,opencv_telea,False,data/processed/clean/p028_clean.png,data/processed/masked/p028_loss_small_damaged.png,data/processed/masks/p028_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p028_loss_small_restored_opencv_telea.png,0.4651693999767303,2026-07-26T14:04:37.398868+00:00,2026-07-26T14:04:37.863773+00:00,ok,,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,0,118,768,649,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,opencv_telea_canonical_canonical_p028_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p028_loss_small_difference_maps.png,c4c884ca7ebb0b3016ec3182f8c510da1e8b7117b69ed501fa0698907b712160,1901550,1.813459396362305,6.120604100055061,16168,0.0274115668402777,2.7411566840277777,16168,573656,13467,2.606727600097656,44.9604721069336,0.0,103.19845581054688,8.102548599243164,47.63193893432617,2.671468734741211,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p028_mixed_damage,canonical,p028,canonical__p028_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p028_clean.png,data/processed/masked/p028_mixed_damage_damaged.png,data/processed/masks/p028_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p028_mixed_damage_restored_opencv_telea.png,0.5239812000072561,2026-07-26T14:04:37.865824+00:00,2026-07-26T14:04:38.390216+00:00,ok,,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,0,118,768,649,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,opencv_telea_canonical_canonical_p028_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p028_mixed_damage_difference_maps.png,f0c4ca7c4fce757079ebff7d217cc2f51a38cb4b3f00c4139c825ec3605cbc72,2123122,2.0247669219970703,6.289451100048609,42118,0.0714077419704861,7.140774197048611,42118,547706,43636,7.868862628936768,42.52223587036133,0.0,124.17262268066406,13.976415634155272,45.42351913452149,2.9012815952301025,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p028_scratch_thin,canonical,p028,canonical__p028_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p028_clean.png,data/processed/masked/p028_scratch_thin_damaged.png,data/processed/masks/p028_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p028_scratch_thin_restored_opencv_telea.png,0.4454236000310629,2026-07-26T14:04:38.393248+00:00,2026-07-26T14:04:38.838803+00:00,ok,,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,0,118,768,649,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,opencv_telea_canonical_canonical_p028_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p028_scratch_thin_difference_maps.png,aa5cfb2a6025cddd62aed3cfbd1f24f253e185761d4a1c29e2e56c3a0d7c84d0,1966855,1.8757390975952148,6.353910999954678,6439,0.0109168158637152,1.091681586371528,6439,583385,31552,1.3759844303131104,25.72225570678711,0.0,131.0325164794922,4.989853858947754,26.74056434631348,1.018308401107788,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p028_zero_control,canonical,p028,canonical__p028_zero_control,zero_control,opencv_telea,True,data/processed/clean/p028_clean.png,data/processed/masked/p028_zero_control_damaged.png,data/processed/masks/p028_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p028_zero_control_restored_opencv_telea.png,0.434578699991107,2026-07-26T14:04:38.840845+00:00,2026-07-26T14:04:39.275609+00:00,ok,,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,p028.jpg,0,118,768,649,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/Trading-posts-of-the-Dutch-East-India-Company-VOC--10844c1f956e0846a1ea5e635e444377,Public domain,opencv_telea_canonical_canonical_p028_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p028_zero_control_difference_maps.png,91451dcf8f62bc42a9b3519c33441a399d4effd656e2118886f9596e9f88bef5,1806141,1.7224702835083008,6.276256299985107,0,0.0,0.0,0,589824,0,0.0,,0.0,,,,,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,True,False,False
opencv_telea__canonical__canonical__p029_loss_large,canonical,p029,canonical__p029_loss_large,loss_large,opencv_telea,False,data/processed/clean/p029_clean.png,data/processed/masked/p029_loss_large_damaged.png,data/processed/masks/p029_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p029_loss_large_restored_opencv_telea.png,0.4145673000020906,2026-07-26T14:04:39.277649+00:00,2026-07-26T14:04:39.691722+00:00,ok,,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,p029.jpg,0,134,768,633,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,,,Rijksmuseum,https://www.rijksmuseum.nl/en/collection/object/The-Trading-Post-of-the-Dutch-East-India-Company-in-Hooghly-Bengal--d17e986c21eff4ae7608c35080d128e1,Public domain,opencv_telea_canonical_canonical_p029_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p029_loss_large_difference_maps.png,43734340c3c324bf54f7714b690bddddb54880528f191f80b320a8016871cfbe,2124543,2.026122093200684,5.935353400011081,48057,0.0814768473307291,8.147684733072918,48057,541767,9236,10.046957969665527,64.28450775146484,0.0,143.03773498535156,19.72716522216797,68.73516845703125,4.450664043426514,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
