table_row_id,table_id,table_order,section_id,row_order,row_key,row_label,values_json,scope,denominator,independent_unit,source_notebook_ids_json,source_paths_json,source_row_ids_json,applicability_status,interpretation,schema_version,status,issue
thesis_5ba5a62637ddfc6a92df97cd,t04_quality_anchor_summary,4,canonical-comparison,26,semantic_local_dino__hint_places2,semantic_local_dino — hint_places2,"{""aggregate_rank"": 2.0, ""directional_utility_mean"": 0.7131965890882785, ""eligible_case_count"": 2620, ""metric_name"": ""local_patch_cosine_similarity"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.7131965890882785, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_007d83d5384c03d5bdf6""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_12512f1e33f5a8daf5427997,t04_quality_anchor_summary,4,canonical-comparison,27,semantic_local_dino__stable_diffusion_inpainting,semantic_local_dino — stable_diffusion_inpainting,"{""aggregate_rank"": 3.0, ""directional_utility_mean"": 0.6654390743064078, ""eligible_case_count"": 2620, ""metric_name"": ""local_patch_cosine_similarity"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.6654390743064078, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_0d7bb39e1907605ef33e""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_67fb4045ba3ff923b78236de,t04_quality_anchor_summary,4,canonical-comparison,28,semantic_local_dino__opencv_telea,semantic_local_dino — opencv_telea,"{""aggregate_rank"": 4.0, ""directional_utility_mean"": 0.5912148543225301, ""eligible_case_count"": 2620, ""metric_name"": ""local_patch_cosine_similarity"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.5912148543225301, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_7876fa60b7a168167e47""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_a2fd4c0471f547b61743d64b,t04_quality_anchor_summary,4,canonical-comparison,29,spatial_masked_error__lama,spatial_masked_error — lama,"{""aggregate_rank"": 1.0, ""directional_utility_mean"": -14.830441829310963, ""eligible_case_count"": 2620, ""metric_name"": ""restored_error_mean"", ""paired_painting_count"": 300, ""region_id"": ""masked_region"", ""restored_mean"": 14.830441829310963, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_2f74b78ff5b1c84ab67f""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_7cebde89428d7dd5ecebcb97,t04_quality_anchor_summary,4,canonical-comparison,30,spatial_masked_error__opencv_telea,spatial_masked_error — opencv_telea,"{""aggregate_rank"": 2.0, ""directional_utility_mean"": -17.574756045710135, ""eligible_case_count"": 2620, ""metric_name"": ""restored_error_mean"", ""paired_painting_count"": 300, ""region_id"": ""masked_region"", ""restored_mean"": 17.574756045710135, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_e20fb74356aad10aba2e""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_668b36b211f9ec2b198ffe5d,t04_quality_anchor_summary,4,canonical-comparison,31,spatial_masked_error__hint_places2,spatial_masked_error — hint_places2,"{""aggregate_rank"": 3.0, ""directional_utility_mean"": -19.155133172289624, ""eligible_case_count"": 2620, ""metric_name"": ""restored_error_mean"", ""paired_painting_count"": 300, ""region_id"": ""masked_region"", ""restored_mean"": 19.155133172289624, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_0f87b030af9b7a613789""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_a9e805ab31870d6ea765eb7f,t04_quality_anchor_summary,4,canonical-comparison,32,spatial_masked_error__stable_diffusion_inpainting,spatial_masked_error — stable_diffusion_inpainting,"{""aggregate_rank"": 4.0, ""directional_utility_mean"": -30.60583650040711, ""eligible_case_count"": 2620, ""metric_name"": ""restored_error_mean"", ""paired_painting_count"": 300, ""region_id"": ""masked_region"", ""restored_mean"": 30.60583650040711, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_808eeea7a0450b64f815""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_d37046555367b43847b4d63d,t04_quality_anchor_summary,4,canonical-comparison,33,structural_affinity_correlation__lama,structural_affinity_correlation — lama,"{""aggregate_rank"": 1.0, ""directional_utility_mean"": 0.9423997023970686, ""eligible_case_count"": 2620, ""metric_name"": ""reference_affinity_map_correlation"", ""paired_painting_count"": 300, ""region_id"": ""content_region"", ""restored_mean"": 0.9423997023970686, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_ef76a6ce4ec83d15adb2""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_39ad82fc95c7d4a6831bf4ea,t04_quality_anchor_summary,4,canonical-comparison,34,structural_affinity_correlation__hint_places2,structural_affinity_correlation — hint_places2,"{""aggregate_rank"": 2.0, ""directional_utility_mean"": 0.9016708388296052, ""eligible_case_count"": 2620, ""metric_name"": ""reference_affinity_map_correlation"", ""paired_painting_count"": 300, ""region_id"": ""content_region"", ""restored_mean"": 0.9016708388296052, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_da6f43f0761ae28ab47c""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_79c700f053e9ee839289d73b,t04_quality_anchor_summary,4,canonical-comparison,35,structural_affinity_correlation__stable_diffusion_inpainting,structural_affinity_correlation — stable_diffusion_inpainting,"{""aggregate_rank"": 3.0, ""directional_utility_mean"": 0.8509605369607026, ""eligible_case_count"": 2620, ""metric_name"": ""reference_affinity_map_correlation"", ""paired_painting_count"": 300, ""region_id"": ""content_region"", ""restored_mean"": 0.8509605369607026, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_4f6098de43d36144c212""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_ef65bc2b61fc9b177716bb2b,t04_quality_anchor_summary,4,canonical-comparison,36,structural_affinity_correlation__opencv_telea,structural_affinity_correlation — opencv_telea,"{""aggregate_rank"": 4.0, ""directional_utility_mean"": 0.8183358574459848, ""eligible_case_count"": 2620, ""metric_name"": ""reference_affinity_map_correlation"", ""paired_painting_count"": 300, ""region_id"": ""content_region"", ""restored_mean"": 0.8183358574459848, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_727a505b2a94a575f824""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_fa44998613603980d1877435,t04_quality_anchor_summary,4,canonical-comparison,37,structural_crop_ssim__opencv_telea,structural_crop_ssim — opencv_telea,"{""aggregate_rank"": 1.0, ""directional_utility_mean"": 0.863228974978929, ""eligible_case_count"": 2620, ""metric_name"": ""ssim"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.863228974978929, ""winner_model_id"": ""opencv_telea""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_3110547571bfb55c02c1""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_b1ed3217ed3a58835f337065,t04_quality_anchor_summary,4,canonical-comparison,38,structural_crop_ssim__lama,structural_crop_ssim — lama,"{""aggregate_rank"": 2.0, ""directional_utility_mean"": 0.8576958435558362, ""eligible_case_count"": 2620, ""metric_name"": ""ssim"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.8576958435558362, ""winner_model_id"": ""opencv_telea""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_9b75cef5caa42f79197f""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_3fb06a6e22717bbafd0926a7,t04_quality_anchor_summary,4,canonical-comparison,39,structural_crop_ssim__hint_places2,structural_crop_ssim — hint_places2,"{""aggregate_rank"": 3.0, ""directional_utility_mean"": 0.8167966971004287, ""eligible_case_count"": 2620, ""metric_name"": ""ssim"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.8167966971004287, ""winner_model_id"": ""opencv_telea""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_6bac0ebc4a400801fa39""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_dff9673ac3ffbb384ae78fee,t04_quality_anchor_summary,4,canonical-comparison,40,structural_crop_ssim__stable_diffusion_inpainting,structural_crop_ssim — stable_diffusion_inpainting,"{""aggregate_rank"": 4.0, ""directional_utility_mean"": 0.8123278846389016, ""eligible_case_count"": 2620, ""metric_name"": ""ssim"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.8123278846389016, ""winner_model_id"": ""opencv_telea""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_09ecdc77ca3460a0f8fb""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_9f7bbb44463e1b33c80d8257,t04_quality_anchor_summary,4,canonical-comparison,41,texture_crop_p95__lama,texture_crop_p95 — lama,"{""aggregate_rank"": 1.0, ""directional_utility_mean"": -0.4115711665844793, ""eligible_case_count"": 2620, ""metric_name"": ""local_texture_error_p95"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.4115711665844793, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_451be4d255e41faf17b9""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_e19498fd273cb45be8ec7b74,t04_quality_anchor_summary,4,canonical-comparison,42,texture_crop_p95__opencv_telea,texture_crop_p95 — opencv_telea,"{""aggregate_rank"": 2.0, ""directional_utility_mean"": -0.6246915795884848, ""eligible_case_count"": 2620, ""metric_name"": ""local_texture_error_p95"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 0.6246915795884848, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_58c86a4207a443ac5db3""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_9d2509b9772e89736fbc0236,t04_quality_anchor_summary,4,canonical-comparison,43,texture_crop_p95__hint_places2,texture_crop_p95 — hint_places2,"{""aggregate_rank"": 3.0, ""directional_utility_mean"": -1.2739341913196662, ""eligible_case_count"": 2620, ""metric_name"": ""local_texture_error_p95"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 1.2739341913196662, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_e1a12d76f5be712119fa""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_89fa7d4e053c54480e0d3aae,t04_quality_anchor_summary,4,canonical-comparison,44,texture_crop_p95__stable_diffusion_inpainting,texture_crop_p95 — stable_diffusion_inpainting,"{""aggregate_rank"": 4.0, ""directional_utility_mean"": -2.116926890944561, ""eligible_case_count"": 2620, ""metric_name"": ""local_texture_error_p95"", ""paired_painting_count"": 300, ""region_id"": ""mask_bbox_crop"", ""restored_mean"": 2.116926890944561, ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2620 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/model_comparison.csv""]","[""comparison_b65a6f156381c848e293""]",supported,Rank and winner apply only to this quality anchor; no universal combined score is implied.,thesis_tables.v1,ok,
thesis_a8f0c14c046391941956e083,t05_metric_disagreement,5,canonical-comparison,1,classical_masked_mae,classical_masked_mae,"{""agrees_with_majority_vote"": true, ""loo_winner_stability_fraction"": 1.0, ""majority_vote_winner_model_id"": ""lama"", ""model_rank_order"": ""lama|opencv_telea|hint_places2|stable_diffusion_inpainting"", ""winner_model_id"": ""lama""}",controlled_300_core_four_method_overall_nonzero_cases,2320 cases; 300 paintings,painting,"[""21""]","[""outputs/21_multi_model_comparison/metrics/metric_disagreement.csv""]","[""disagreement_5fc2eabe4922bd585e11""]",supported,Metric-specific winners expose agreement or disagreement and are not conservation truth.,thesis_tables.v1,ok,
