lpips_row_id,lpips_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue
lama__canonical__canonical__p003_scratch_thin__content_region__lpips,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,p003_scratch_thin,canonical__p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,content_region,471552,77,0,691,768,7403,False,> 127,8,alex,256,0.31801456212997437,0.0006045381887815893,0.3174100239411928,0.06065430003218353,0.3734702999936417,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p003_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,p003_scratch_thin,canonical__p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,mask_bbox_crop,527076,21,42,747,768,7403,False,> 127,8,alex,256,0.2908840775489807,0.0006809256155975163,0.2902031519333832,0.06350709998514503,0.3734702999936417,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p003_zero_control__full_image__lpips,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,canonical__p003_zero_control,p003_zero_control,canonical__p003_zero_control,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_zero_control,zero_control,p003_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.07298709999304265,0.3122439000289887,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p003_zero_control__content_region__lpips,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,canonical__p003_zero_control,p003_zero_control,canonical__p003_zero_control,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_zero_control,zero_control,p003_zero_control,zero_control,content_region,471552,77,0,691,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.07167999993544072,0.3122439000289887,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_loss_large__full_image__lpips,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_large,loss_large,p004_loss_large,loss_large,full_image,589824,0,0,768,768,64390,False,> 127,8,alex,256,0.17212659120559692,0.05697271227836609,0.11515387892723083,0.28882010001689196,0.596751100034453,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_loss_large__content_region__lpips,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_large,loss_large,p004_loss_large,loss_large,content_region,480000,0,71,768,696,64390,False,> 127,8,alex,256,0.20764513313770294,0.06926799565553665,0.1383771374821663,0.07191049994435161,0.596751100034453,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_large,loss_large,p004_loss_large,loss_large,mask_bbox_crop,147456,222,150,606,534,64390,False,> 127,8,alex,256,0.5232778787612915,0.22817519307136536,0.29510268568992615,0.044078700011596084,0.596751100034453,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_loss_small__full_image__lpips,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_small,loss_small,p004_loss_small,loss_small,full_image,589824,0,0,768,768,20406,False,> 127,8,alex,256,0.15825261175632477,0.007814873941242695,0.15043773781508207,0.07032249995972961,0.3486739000072703,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_loss_small__content_region__lpips,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_small,loss_small,p004_loss_small,loss_small,content_region,480000,0,71,768,696,20406,False,> 127,8,alex,256,0.18216347694396973,0.00985307153314352,0.1723104054108262,0.06016550003550947,0.3486739000072703,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_small,loss_small,p004_loss_small,loss_small,mask_bbox_crop,372100,126,56,736,666,20406,False,> 127,8,alex,256,0.2127467691898346,0.016021674498915672,0.19672509469091892,0.05805870005860925,0.3486739000072703,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_mixed_damage__full_image__lpips,lama__canonical__canonical__p004_mixed_damage,lama__canonical__canonical__p004_mixed_damage,lama__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,p004_mixed_damage,canonical__p004_mixed_damage,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_mixed_damage,mixed_damage,p004_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,49686,False,> 127,8,alex,256,0.35799485445022583,0.02556232176721096,0.33243253268301487,0.06817730003967881,0.36408050009049475,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_mixed_damage__content_region__lpips,lama__canonical__canonical__p004_mixed_damage,lama__canonical__canonical__p004_mixed_damage,lama__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,p004_mixed_damage,canonical__p004_mixed_damage,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_mixed_damage,mixed_damage,p004_mixed_damage,mixed_damage,content_region,480000,0,71,768,696,49686,False,> 127,8,alex,256,0.37499409914016724,0.03006650134921074,0.3449275977909565,0.05971900001168251,0.36408050009049475,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p004_mixed_damage,lama__canonical__canonical__p004_mixed_damage,lama__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,p004_mixed_damage,canonical__p004_mixed_damage,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_mixed_damage,mixed_damage,p004_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,49686,False,> 127,8,alex,256,0.35799485445022583,0.02556232176721096,0.33243253268301487,0.06974319997243583,0.36408050009049475,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_scratch_thin__full_image__lpips,lama__canonical__canonical__p004_scratch_thin,lama__canonical__canonical__p004_scratch_thin,lama__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,p004_scratch_thin,canonical__p004_scratch_thin,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_scratch_thin,scratch_thin,p004_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,7733,False,> 127,8,alex,256,0.20348091423511505,0.0006103805499151349,0.20287053368519992,0.07031280000228435,0.39557120006065816,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_scratch_thin__content_region__lpips,lama__canonical__canonical__p004_scratch_thin,lama__canonical__canonical__p004_scratch_thin,lama__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,p004_scratch_thin,canonical__p004_scratch_thin,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_scratch_thin,scratch_thin,p004_scratch_thin,scratch_thin,content_region,480000,0,71,768,696,7733,False,> 127,8,alex,256,0.21723592281341553,0.0006976802833378315,0.2165382425300777,0.06833549996372312,0.39557120006065816,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p004_scratch_thin,lama__canonical__canonical__p004_scratch_thin,lama__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,p004_scratch_thin,canonical__p004_scratch_thin,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_scratch_thin,scratch_thin,p004_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,7733,False,> 127,8,alex,256,0.20348091423511505,0.0006103805499151349,0.20287053368519992,0.07588899997062981,0.39557120006065816,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_zero_control__full_image__lpips,lama__canonical__canonical__p004_zero_control,lama__canonical__canonical__p004_zero_control,lama__canonical__canonical__p004_zero_control,canonical__p004_zero_control,p004_zero_control,canonical__p004_zero_control,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_zero_control,zero_control,p004_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06714980001561344,0.2917784999590367,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p004_zero_control__content_region__lpips,lama__canonical__canonical__p004_zero_control,lama__canonical__canonical__p004_zero_control,lama__canonical__canonical__p004_zero_control,canonical__p004_zero_control,p004_zero_control,canonical__p004_zero_control,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_zero_control,zero_control,p004_zero_control,zero_control,content_region,480000,0,71,768,696,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06486190005671233,0.2917784999590367,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_loss_large__full_image__lpips,lama__canonical__canonical__p005_loss_large,lama__canonical__canonical__p005_loss_large,lama__canonical__canonical__p005_loss_large,canonical__p005_loss_large,p005_loss_large,canonical__p005_loss_large,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_loss_large,loss_large,p005_loss_large,loss_large,full_image,589824,0,0,768,768,55771,False,> 127,8,alex,256,0.15410254895687103,0.07458087056875229,0.07952167838811874,0.0750726000405848,0.37713609996717423,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_loss_large__content_region__lpips,lama__canonical__canonical__p005_loss_large,lama__canonical__canonical__p005_loss_large,lama__canonical__canonical__p005_loss_large,canonical__p005_loss_large,p005_loss_large,canonical__p005_loss_large,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_loss_large,loss_large,p005_loss_large,loss_large,content_region,436992,99,0,668,768,55771,False,> 127,8,alex,256,0.21024003624916077,0.1025591790676117,0.10768085718154907,0.07462329999543726,0.37713609996717423,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p005_loss_large,lama__canonical__canonical__p005_loss_large,lama__canonical__canonical__p005_loss_large,canonical__p005_loss_large,p005_loss_large,canonical__p005_loss_large,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_loss_large,loss_large,p005_loss_large,loss_large,mask_bbox_crop,109561,252,108,583,439,55771,False,> 127,8,alex,256,0.6553480625152588,0.3703826069831848,0.284965455532074,0.0439399000024423,0.37713609996717423,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_loss_small__full_image__lpips,lama__canonical__canonical__p005_loss_small,lama__canonical__canonical__p005_loss_small,lama__canonical__canonical__p005_loss_small,canonical__p005_loss_small,p005_loss_small,canonical__p005_loss_small,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_loss_small,loss_small,p005_loss_small,loss_small,full_image,589824,0,0,768,768,16173,False,> 127,8,alex,256,0.1527976393699646,0.0032995096407830715,0.14949812972918153,0.07066140009555966,0.34864049998577684,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_loss_small__content_region__lpips,lama__canonical__canonical__p005_loss_small,lama__canonical__canonical__p005_loss_small,lama__canonical__canonical__p005_loss_small,canonical__p005_loss_small,p005_loss_small,canonical__p005_loss_small,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_loss_small,loss_small,p005_loss_small,loss_small,content_region,436992,99,0,668,768,16173,False,> 127,8,alex,256,0.18660858273506165,0.004601627588272095,0.18200695514678955,0.07066109997685999,0.34864049998577684,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p005_loss_small,lama__canonical__canonical__p005_loss_small,lama__canonical__canonical__p005_loss_small,canonical__p005_loss_small,p005_loss_small,canonical__p005_loss_small,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_loss_small,loss_small,p005_loss_small,loss_small,mask_bbox_crop,224676,161,88,635,562,16173,False,> 127,8,alex,256,0.2474919706583023,0.011107373982667923,0.23638459667563438,0.04479149996768683,0.34864049998577684,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_mixed_damage__full_image__lpips,lama__canonical__canonical__p005_mixed_damage,lama__canonical__canonical__p005_mixed_damage,lama__canonical__canonical__p005_mixed_damage,canonical__p005_mixed_damage,p005_mixed_damage,canonical__p005_mixed_damage,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_mixed_damage,mixed_damage,p005_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,35823,False,> 127,8,alex,256,0.32612279057502747,0.010078078135848045,0.3160447124391794,0.06335790001321584,0.34749019995797426,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p005_mixed_damage__content_region__lpips,lama__canonical__canonical__p005_mixed_damage,lama__canonical__canonical__p005_mixed_damage,lama__canonical__canonical__p005_mixed_damage,canonical__p005_mixed_damage,p005_mixed_damage,canonical__p005_mixed_damage,canonical,primary,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,p005_mixed_damage,mixed_damage,p005_mixed_damage,mixed_damage,content_region,436992,99,0,668,768,35823,False,> 127,8,alex,256,0.3946622610092163,0.01535867340862751,0.3793035876005888,0.06092059996444732,0.34749019995797426,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
