feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_damaged_similarity,mean_restored_similarity,mean_similarity_improvement,clip_improved,dinov2_improved,mean_feature_improved,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,feature_input_size,clip_model_name,dinov2_model_name,status,issue
lama__canonical__canonical__p003_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p003_loss_large,lama__canonical__canonical__p003_loss_large,lama__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_loss_large,loss_large,p003_loss_large,loss_large,mask_bbox_crop,181476,125,25,551,451,61056,False,0.701289713382721,0.9065235257148743,0.20523381233215332,0.5908687710762024,0.8871484994888306,0.2962797284126282,0.6460792422294617,0.8968360126018524,0.25075677037239075,True,True,True,lama__canonical__canonical__p003_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p003_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p003_loss_large__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_loss_small__full_image__feature_similarity,lama__canonical__canonical__p003_loss_small,lama__canonical__canonical__p003_loss_small,lama__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_loss_small,loss_small,p003_loss_small,loss_small,full_image,589824,0,0,768,768,21602,False,0.9021680355072021,0.9958696365356445,0.09370160102844238,0.9521294236183167,0.9955778121948242,0.04344838857650757,0.9271487295627594,0.9957237243652344,0.06857499480247498,True,True,True,lama__canonical__canonical__p003_loss_small__full_image__clean,lama__canonical__canonical__p003_loss_small__full_image__damaged,lama__canonical__canonical__p003_loss_small__full_image__restored,canonical__p003__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_loss_small__content_region__feature_similarity,lama__canonical__canonical__p003_loss_small,lama__canonical__canonical__p003_loss_small,lama__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_loss_small,loss_small,p003_loss_small,loss_small,content_region,471552,77,0,691,768,21602,False,0.9206870794296265,0.9972525835037231,0.07656550407409668,0.9502091407775879,0.9953724145889282,0.04516327381134033,0.9354481101036072,0.9963124990463257,0.060864388942718506,True,True,True,lama__canonical__canonical__p003_loss_small__content_region__clean,lama__canonical__canonical__p003_loss_small__content_region__damaged,lama__canonical__canonical__p003_loss_small__content_region__restored,canonical__p003__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_loss_small__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p003_loss_small,lama__canonical__canonical__p003_loss_small,lama__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_loss_small,loss_small,p003_loss_small,loss_small,mask_bbox_crop,336400,76,0,656,580,21602,False,0.891788125038147,0.9943281412124634,0.1025400161743164,0.9478844404220581,0.9963662624359131,0.04848182201385498,0.9198362827301025,0.9953472018241882,0.0755109190940857,True,True,True,lama__canonical__canonical__p003_loss_small__mask_bbox_crop__clean,lama__canonical__canonical__p003_loss_small__mask_bbox_crop__damaged,lama__canonical__canonical__p003_loss_small__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p003_mixed_damage,lama__canonical__canonical__p003_mixed_damage,lama__canonical__canonical__p003_mixed_damage,canonical__p003_mixed_damage,p003_mixed_damage,canonical__p003_mixed_damage,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,43486,False,0.87540203332901,0.9970207810401917,0.12161874771118164,0.795551061630249,0.9832829236984253,0.18773186206817627,0.8354765474796295,0.9901518523693085,0.15467530488967896,True,True,True,lama__canonical__canonical__p003_mixed_damage__full_image__clean,lama__canonical__canonical__p003_mixed_damage__full_image__damaged,lama__canonical__canonical__p003_mixed_damage__full_image__restored,canonical__p003__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p003_mixed_damage,lama__canonical__canonical__p003_mixed_damage,lama__canonical__canonical__p003_mixed_damage,canonical__p003_mixed_damage,p003_mixed_damage,canonical__p003_mixed_damage,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,content_region,471552,77,0,691,768,43486,False,0.8585705161094666,0.9933021664619446,0.13473165035247803,0.8190627098083496,0.983343780040741,0.16428107023239136,0.8388166129589081,0.9883229732513428,0.1495063602924347,True,True,True,lama__canonical__canonical__p003_mixed_damage__content_region__clean,lama__canonical__canonical__p003_mixed_damage__content_region__damaged,lama__canonical__canonical__p003_mixed_damage__content_region__restored,canonical__p003__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_mixed_damage__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p003_mixed_damage,lama__canonical__canonical__p003_mixed_damage,lama__canonical__canonical__p003_mixed_damage,canonical__p003_mixed_damage,p003_mixed_damage,canonical__p003_mixed_damage,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,mask_bbox_crop,547600,14,28,754,768,43486,False,0.8976037502288818,0.994519054889679,0.09691530466079712,0.7921299338340759,0.982555627822876,0.19042569398880005,0.8448668420314789,0.9885373413562775,0.14367049932479858,True,True,True,lama__canonical__canonical__p003_mixed_damage__mask_bbox_crop__clean,lama__canonical__canonical__p003_mixed_damage__mask_bbox_crop__damaged,lama__canonical__canonical__p003_mixed_damage__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_scratch_thin__full_image__feature_similarity,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,p003_scratch_thin,canonical__p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,7403,False,0.9108574390411377,0.9997883439064026,0.08893090486526489,0.940570056438446,0.9996980428695679,0.059127986431121826,0.9257137477397919,0.9997431933879852,0.07402944564819336,True,True,True,lama__canonical__canonical__p003_scratch_thin__full_image__clean,lama__canonical__canonical__p003_scratch_thin__full_image__damaged,lama__canonical__canonical__p003_scratch_thin__full_image__restored,canonical__p003__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,p003_scratch_thin,canonical__p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,content_region,471552,77,0,691,768,7403,False,0.9111493825912476,0.9995815753936768,0.0884321928024292,0.9527101516723633,0.9994131326675415,0.04670298099517822,0.9319297671318054,0.9994973540306091,0.06756758689880371,True,True,True,lama__canonical__canonical__p003_scratch_thin__content_region__clean,lama__canonical__canonical__p003_scratch_thin__content_region__damaged,lama__canonical__canonical__p003_scratch_thin__content_region__restored,canonical__p003__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_scratch_thin__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,lama__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,p003_scratch_thin,canonical__p003_scratch_thin,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,mask_bbox_crop,527076,21,42,747,768,7403,False,0.9077363610267639,0.9995631575584412,0.09182679653167725,0.9577959179878235,0.999767541885376,0.04197162389755249,0.9327661395072937,0.9996653497219086,0.06689921021461487,True,True,True,lama__canonical__canonical__p003_scratch_thin__mask_bbox_crop__clean,lama__canonical__canonical__p003_scratch_thin__mask_bbox_crop__damaged,lama__canonical__canonical__p003_scratch_thin__mask_bbox_crop__restored,canonical__p003__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_zero_control__full_image__feature_similarity,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,canonical__p003_zero_control,p003_zero_control,canonical__p003_zero_control,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_zero_control,zero_control,p003_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,1.0,1.0,0.0,1.0000001192092896,1.0000001192092896,0.0,1.0000000596046448,1.0000000596046448,0.0,False,False,False,lama__canonical__canonical__p003_zero_control__full_image__clean,lama__canonical__canonical__p003_zero_control__full_image__damaged,lama__canonical__canonical__p003_zero_control__full_image__restored,canonical__p003__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p003_zero_control__content_region__feature_similarity,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,lama__canonical__canonical__p003_zero_control,canonical__p003_zero_control,p003_zero_control,canonical__p003_zero_control,canonical,primary,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,Neoclassical / early 19th century,lama,p003_zero_control,zero_control,p003_zero_control,zero_control,content_region,471552,77,0,691,768,0,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,False,False,False,lama__canonical__canonical__p003_zero_control__content_region__clean,lama__canonical__canonical__p003_zero_control__content_region__damaged,lama__canonical__canonical__p003_zero_control__content_region__restored,canonical__p003__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p004_loss_large__full_image__feature_similarity,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_large,loss_large,p004_loss_large,loss_large,full_image,589824,0,0,768,768,64390,False,0.8080536127090454,0.9459339380264282,0.1378803253173828,0.810208797454834,0.8876377940177917,0.07742899656295776,0.8091312050819397,0.91678586602211,0.10765466094017029,True,True,True,lama__canonical__canonical__p004_loss_large__full_image__clean,lama__canonical__canonical__p004_loss_large__full_image__damaged,lama__canonical__canonical__p004_loss_large__full_image__restored,canonical__p004__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p004_loss_large__content_region__feature_similarity,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_large,loss_large,p004_loss_large,loss_large,content_region,480000,0,71,768,696,64390,False,0.7603975534439087,0.9363725781440735,0.1759750247001648,0.8396319150924683,0.8983035087585449,0.05867159366607666,0.8000147342681885,0.9173380434513092,0.11732330918312073,True,True,True,lama__canonical__canonical__p004_loss_large__content_region__clean,lama__canonical__canonical__p004_loss_large__content_region__damaged,lama__canonical__canonical__p004_loss_large__content_region__restored,canonical__p004__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p004_loss_large__mask_bbox_crop__feature_similarity,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,lama__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_large,loss_large,p004_loss_large,loss_large,mask_bbox_crop,147456,222,150,606,534,64390,False,0.7446669340133667,0.9046688079833984,0.16000187397003174,0.7511231899261475,0.906156063079834,0.15503287315368652,0.7478950619697571,0.9054124355316162,0.15751737356185913,True,True,True,lama__canonical__canonical__p004_loss_large__mask_bbox_crop__clean,lama__canonical__canonical__p004_loss_large__mask_bbox_crop__damaged,lama__canonical__canonical__p004_loss_large__mask_bbox_crop__restored,canonical__p004__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__canonical__canonical__p004_loss_small__full_image__feature_similarity,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,lama__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,Impressionism,lama,p004_loss_small,loss_small,p004_loss_small,loss_small,full_image,589824,0,0,768,768,20406,False,0.9129648208618164,0.9982581734657288,0.08529335260391235,0.9375190138816833,0.9905647039413452,0.053045690059661865,0.9252419173717499,0.994411438703537,0.06916952133178711,True,True,True,lama__canonical__canonical__p004_loss_small__full_image__clean,lama__canonical__canonical__p004_loss_small__full_image__damaged,lama__canonical__canonical__p004_loss_small__full_image__restored,canonical__p004__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
