result_id,scenario_id,scenario_family,result_kind,analysis_scope,scope_value,entity_type,entity_id,model_id,flag_id,baseline_value,scenario_value,absolute_change,relative_change,baseline_rank,scenario_rank,rank_change,baseline_winner_id,scenario_winner_id,winner_retained,kendalls_tau,spearman_rho,baseline_triggered_count,scenario_triggered_count,changed_count,changed_fraction,insufficient_evidence_count,available_family_count,available_anchor_count,n_paintings,n_cases,n_candidates,independent_unit,applicability_status,interpretation_status,schema_version,status,issue
ablation_0172a000db70d6d34fda,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p015__scratch_thin,case,canonical__p015__scratch_thin,,,,,,,1960.0,1960.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9efa6dedf1964ab91537,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p015__zero_control,case,canonical__p015__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_3ba8cd7d061932e80d5a,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p016__loss_large,case,canonical__p016__loss_large,,,,,,,201.0,201.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fa6d01cba723ffb68842,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p016__loss_small,case,canonical__p016__loss_small,,,,,,,1123.0,1123.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_81808fc29f42c0e2801f,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p016__mixed_damage,case,canonical__p016__mixed_damage,,,,,,,789.0,789.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c0f74fa3cd584d94c90f,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p016__scratch_thin,case,canonical__p016__scratch_thin,,,,,,,1579.0,1579.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0eeeab8c27bbe73abaca,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p016__zero_control,case,canonical__p016__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_685b7b09988e90fee46c,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p017__loss_large,case,canonical__p017__loss_large,,,,,,,292.0,292.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a53a3252527a639f30cd,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p017__loss_small,case,canonical__p017__loss_small,,,,,,,1103.0,1103.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_015c80d58e1ece28b873,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p017__mixed_damage,case,canonical__p017__mixed_damage,,,,,,,856.0,856.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c16a7b489b45a41fbd5c,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p017__scratch_thin,case,canonical__p017__scratch_thin,,,,,,,1682.0,1682.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_05bbdaf52f1131a0c029,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p017__zero_control,case,canonical__p017__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_d72016d34c47f4cd1740,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p018__loss_large,case,canonical__p018__loss_large,,,,,,,587.0,587.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4682edba6f0471884be6,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p018__loss_small,case,canonical__p018__loss_small,,,,,,,2189.0,2189.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_af32d8f4fda264eeba1f,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p018__mixed_damage,case,canonical__p018__mixed_damage,,,,,,,1198.0,1198.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_b4e0a140757ce0d9cf29,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p018__scratch_thin,case,canonical__p018__scratch_thin,,,,,,,1895.0,1895.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_956b20f93531b7c4776d,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p018__zero_control,case,canonical__p018__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_82c4a7a17f676a44c665,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p019__loss_large,case,canonical__p019__loss_large,,,,,,,303.0,303.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c6820ac1b6bb0c946f90,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p019__loss_small,case,canonical__p019__loss_small,,,,,,,2076.0,2076.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_856e33da9dd0d74b3f5c,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p019__mixed_damage,case,canonical__p019__mixed_damage,,,,,,,1213.0,1213.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d805040a10b256899c6b,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p019__scratch_thin,case,canonical__p019__scratch_thin,,,,,,,1990.0,1990.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_9380149ecc14ec7213c9,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p019__zero_control,case,canonical__p019__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_d8c78f2b20ef8a13298d,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p020__loss_large,case,canonical__p020__loss_large,,,,,,,379.0,379.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0e64f6a6649aec9fb929,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p020__loss_small,case,canonical__p020__loss_small,,,,,,,1708.0,1708.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a74a06dfd330c141e1b7,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p020__mixed_damage,case,canonical__p020__mixed_damage,,,,,,,985.0,985.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fde475a19d37e91ea97c,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p020__scratch_thin,case,canonical__p020__scratch_thin,,,,,,,1254.0,1254.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_e2421af075dfabbc947d,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p020__zero_control,case,canonical__p020__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_3398c1ffc3807410b2c7,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p021__loss_large,case,canonical__p021__loss_large,,,,,,,317.0,317.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c5fe7fded5389a4782aa,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p021__loss_small,case,canonical__p021__loss_small,,,,,,,1675.0,1675.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1f19ce862244a6740536,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p021__mixed_damage,case,canonical__p021__mixed_damage,,,,,,,1059.0,1059.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fb6498ccfe4343184fdd,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p021__scratch_thin,case,canonical__p021__scratch_thin,,,,,,,2161.0,2161.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_0747ad12088c05cbc59a,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p021__zero_control,case,canonical__p021__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_6a671fe6b46512b4e025,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p022__loss_large,case,canonical__p022__loss_large,,,,,,,441.0,441.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_88d19d370f5fb04fc750,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p022__loss_small,case,canonical__p022__loss_small,,,,,,,2195.0,2195.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_86f8d9798927c4891ed2,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p022__mixed_damage,case,canonical__p022__mixed_damage,,,,,,,1188.0,1188.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_aebd38a7487dc3913ca5,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p022__scratch_thin,case,canonical__p022__scratch_thin,,,,,,,1878.0,1878.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_daab93f069eeca97ac5f,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p022__zero_control,case,canonical__p022__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_e20f736de3a45831462c,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p023__loss_large,case,canonical__p023__loss_large,,,,,,,340.0,340.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_daab3390810c03e89824,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p023__loss_small,case,canonical__p023__loss_small,,,,,,,1367.5,1367.5,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_279e0520cda26c426a69,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p023__mixed_damage,case,canonical__p023__mixed_damage,,,,,,,1417.0,1417.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4b25eec2eb030f0d472f,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p023__scratch_thin,case,canonical__p023__scratch_thin,,,,,,,2178.0,2178.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f8a754239af4bafbab02,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p023__zero_control,case,canonical__p023__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_a7c148ee3d70b39e8ff2,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p024__loss_large,case,canonical__p024__loss_large,,,,,,,530.0,530.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c2e703090c327aad6687,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p024__loss_small,case,canonical__p024__loss_small,,,,,,,2053.0,2053.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f0a9c1e870d7f7d0c74a,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p024__mixed_damage,case,canonical__p024__mixed_damage,,,,,,,1517.0,1517.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_201777b529d1cd8921af,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p024__scratch_thin,case,canonical__p024__scratch_thin,,,,,,,2127.0,2127.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_4e81e40070e938861b13,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p024__zero_control,case,canonical__p024__zero_control,,,,,,,,,,,,,,,,,,,,10,11,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_29961d018f334ec60266,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p025__loss_large,case,canonical__p025__loss_large,,,,,,,574.0,574.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_fb785382765589a83368,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p025__loss_small,case,canonical__p025__loss_small,,,,,,,1637.0,1637.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3e271e3c7ebd3fe2471d,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p025__mixed_damage,case,canonical__p025__mixed_damage,,,,,,,1393.0,1393.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_a8f00d88e3fcd10eeaf1,complete_approved_framework,metric,case_priority_rank,matched_case_diagnostic_priority,canonical__p025__scratch_thin,case,canonical__p025__scratch_thin,,,,,,,1575.0,1575.0,0.0,,,,1.0,1.0,,,,,,10,11,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
