lpips_row_id,lpips_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue
opencv_telea__canonical__canonical__p003_scratch_thin__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p003_scratch_thin,opencv_telea__canonical__canonical__p003_scratch_thin,opencv_telea__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,p003_scratch_thin,canonical__p003_scratch_thin,canonical,primary,p003,,,,,opencv_telea,p003_scratch_thin,scratch_thin,p003_scratch_thin,scratch_thin,mask_bbox_crop,527076,21,42,747,768,0,False,> 127,8,alex,256,0.2908840775489807,0.0007343808538280427,0.29014969669515267,0.07600120001006871,0.3867027999367565,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p003_zero_control__full_image__lpips,opencv_telea__canonical__canonical__p003_zero_control,opencv_telea__canonical__canonical__p003_zero_control,opencv_telea__canonical__canonical__p003_zero_control,canonical__p003_zero_control,p003_zero_control,canonical__p003_zero_control,canonical,primary,p003,,,,,opencv_telea,p003_zero_control,zero_control,p003_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.07159329997375607,0.32137029990553856,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p003_zero_control__content_region__lpips,opencv_telea__canonical__canonical__p003_zero_control,opencv_telea__canonical__canonical__p003_zero_control,opencv_telea__canonical__canonical__p003_zero_control,canonical__p003_zero_control,p003_zero_control,canonical__p003_zero_control,canonical,primary,p003,,,,,opencv_telea,p003_zero_control,zero_control,p003_zero_control,zero_control,content_region,471552,77,0,691,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.06824319995939732,0.32137029990553856,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_loss_large__full_image__lpips,opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,,,,,opencv_telea,p004_loss_large,loss_large,p004_loss_large,loss_large,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.17212659120559692,0.08657413721084595,0.08555245399475098,0.07376719999592751,0.4104297999292612,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_loss_large__content_region__lpips,opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,,,,,opencv_telea,p004_loss_large,loss_large,p004_loss_large,loss_large,content_region,480000,0,71,768,696,0,False,> 127,8,alex,256,0.20764513313770294,0.10856156796216965,0.0990835651755333,0.06552159995771945,0.4104297999292612,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_loss_large__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,canonical__p004_loss_large,p004_loss_large,canonical__p004_loss_large,canonical,primary,p004,,,,,opencv_telea,p004_loss_large,loss_large,p004_loss_large,loss_large,mask_bbox_crop,147456,222,150,606,534,0,False,> 127,8,alex,256,0.5232778787612915,0.34388959407806396,0.17938828468322754,0.04408350004814565,0.4104297999292612,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_loss_small__full_image__lpips,opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,,,,,opencv_telea,p004_loss_small,loss_small,p004_loss_small,loss_small,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.15825261175632477,0.010286027565598488,0.14796658419072628,0.07100800005719066,0.3646121999481693,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_loss_small__content_region__lpips,opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,,,,,opencv_telea,p004_loss_small,loss_small,p004_loss_small,loss_small,content_region,480000,0,71,768,696,0,False,> 127,8,alex,256,0.18216347694396973,0.013900451362133026,0.1682630255818367,0.06602499994914979,0.3646121999481693,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_loss_small__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,canonical__p004_loss_small,p004_loss_small,canonical__p004_loss_small,canonical,primary,p004,,,,,opencv_telea,p004_loss_small,loss_small,p004_loss_small,loss_small,mask_bbox_crop,372100,126,56,736,666,0,False,> 127,8,alex,256,0.2127467691898346,0.020300494506955147,0.19244627468287945,0.06345179991330951,0.3646121999481693,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_mixed_damage__full_image__lpips,opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,p004_mixed_damage,canonical__p004_mixed_damage,canonical,primary,p004,,,,,opencv_telea,p004_mixed_damage,mixed_damage,p004_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.35799485445022583,0.04157495126128197,0.31641990318894386,0.07160769996698946,0.37142650003079325,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_mixed_damage__content_region__lpips,opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,p004_mixed_damage,canonical__p004_mixed_damage,canonical,primary,p004,,,,,opencv_telea,p004_mixed_damage,mixed_damage,p004_mixed_damage,mixed_damage,content_region,480000,0,71,768,696,0,False,> 127,8,alex,256,0.37499409914016724,0.053876109421253204,0.32111798971891403,0.06551250000484288,0.37142650003079325,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_mixed_damage__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,p004_mixed_damage,canonical__p004_mixed_damage,canonical,primary,p004,,,,,opencv_telea,p004_mixed_damage,mixed_damage,p004_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.35799485445022583,0.04157495126128197,0.31641990318894386,0.07188009994570166,0.37142650003079325,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_scratch_thin__full_image__lpips,opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,p004_scratch_thin,canonical__p004_scratch_thin,canonical,primary,p004,,,,,opencv_telea,p004_scratch_thin,scratch_thin,p004_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.20348091423511505,0.0011676681460812688,0.20231324608903378,0.07052579999435693,0.3737005000002682,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_scratch_thin__content_region__lpips,opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,p004_scratch_thin,canonical__p004_scratch_thin,canonical,primary,p004,,,,,opencv_telea,p004_scratch_thin,scratch_thin,p004_scratch_thin,scratch_thin,content_region,480000,0,71,768,696,0,False,> 127,8,alex,256,0.21723592281341553,0.0013095105532556772,0.21592641226015985,0.06527339993044734,0.3737005000002682,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_scratch_thin__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,p004_scratch_thin,canonical__p004_scratch_thin,canonical,primary,p004,,,,,opencv_telea,p004_scratch_thin,scratch_thin,p004_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.20348091423511505,0.0011676681460812688,0.20231324608903378,0.07195430004503578,0.3737005000002682,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_zero_control__full_image__lpips,opencv_telea__canonical__canonical__p004_zero_control,opencv_telea__canonical__canonical__p004_zero_control,opencv_telea__canonical__canonical__p004_zero_control,canonical__p004_zero_control,p004_zero_control,canonical__p004_zero_control,canonical,primary,p004,,,,,opencv_telea,p004_zero_control,zero_control,p004_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.10167100001126528,0.37209930003155023,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p004_zero_control__content_region__lpips,opencv_telea__canonical__canonical__p004_zero_control,opencv_telea__canonical__canonical__p004_zero_control,opencv_telea__canonical__canonical__p004_zero_control,canonical__p004_zero_control,p004_zero_control,canonical__p004_zero_control,canonical,primary,p004,,,,,opencv_telea,p004_zero_control,zero_control,p004_zero_control,zero_control,content_region,480000,0,71,768,696,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.0815703000407666,0.37209930003155023,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_loss_large__full_image__lpips,opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,canonical__p005_loss_large,p005_loss_large,canonical__p005_loss_large,canonical,primary,p005,,,,,opencv_telea,p005_loss_large,loss_large,p005_loss_large,loss_large,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.15410254895687103,0.07771768420934677,0.07638486474752426,0.07571689994074404,0.4046029000310227,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_loss_large__content_region__lpips,opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,canonical__p005_loss_large,p005_loss_large,canonical__p005_loss_large,canonical,primary,p005,,,,,opencv_telea,p005_loss_large,loss_large,p005_loss_large,loss_large,content_region,436992,99,0,668,768,0,False,> 127,8,alex,256,0.21024003624916077,0.10893096774816513,0.10130906850099564,0.06634370004758239,0.4046029000310227,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_loss_large__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,canonical__p005_loss_large,p005_loss_large,canonical__p005_loss_large,canonical,primary,p005,,,,,opencv_telea,p005_loss_large,loss_large,p005_loss_large,loss_large,mask_bbox_crop,109561,252,108,583,439,0,False,> 127,8,alex,256,0.6553480625152588,0.4114689826965332,0.24387907981872559,0.04322260001208633,0.4046029000310227,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_loss_small__full_image__lpips,opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,canonical__p005_loss_small,p005_loss_small,canonical__p005_loss_small,canonical,primary,p005,,,,,opencv_telea,p005_loss_small,loss_small,p005_loss_small,loss_small,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.1527976393699646,0.00923614390194416,0.14356149546802044,0.07315309997648001,0.5115033999318257,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_loss_small__content_region__lpips,opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,canonical__p005_loss_small,p005_loss_small,canonical__p005_loss_small,canonical,primary,p005,,,,,opencv_telea,p005_loss_small,loss_small,p005_loss_small,loss_small,content_region,436992,99,0,668,768,0,False,> 127,8,alex,256,0.18660858273506165,0.014537682756781578,0.17207089997828007,0.2048824999947101,0.5115033999318257,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_loss_small__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,canonical__p005_loss_small,p005_loss_small,canonical__p005_loss_small,canonical,primary,p005,,,,,opencv_telea,p005_loss_small,loss_small,p005_loss_small,loss_small,mask_bbox_crop,224676,161,88,635,562,0,False,> 127,8,alex,256,0.2474919706583023,0.04264102131128311,0.2048509493470192,0.08310639997944236,0.5115033999318257,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_mixed_damage__full_image__lpips,opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,canonical__p005_mixed_damage,p005_mixed_damage,canonical__p005_mixed_damage,canonical,primary,p005,,,,,opencv_telea,p005_mixed_damage,mixed_damage,p005_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.32612279057502747,0.02383236773312092,0.30229042284190655,0.07092899992130697,0.3898694000672549,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_mixed_damage__content_region__lpips,opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,canonical__p005_mixed_damage,p005_mixed_damage,canonical__p005_mixed_damage,canonical,primary,p005,,,,,opencv_telea,p005_mixed_damage,mixed_damage,p005_mixed_damage,mixed_damage,content_region,436992,99,0,668,768,0,False,> 127,8,alex,256,0.3946622610092163,0.03616425767540932,0.358498003333807,0.06336870009545237,0.3898694000672549,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_mixed_damage__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,canonical__p005_mixed_damage,p005_mixed_damage,canonical__p005_mixed_damage,canonical,primary,p005,,,,,opencv_telea,p005_mixed_damage,mixed_damage,p005_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.32612279057502747,0.02383236773312092,0.30229042284190655,0.07944840006530285,0.3898694000672549,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_scratch_thin__full_image__lpips,opencv_telea__canonical__canonical__p005_scratch_thin,opencv_telea__canonical__canonical__p005_scratch_thin,opencv_telea__canonical__canonical__p005_scratch_thin,canonical__p005_scratch_thin,p005_scratch_thin,canonical__p005_scratch_thin,canonical,primary,p005,,,,,opencv_telea,p005_scratch_thin,scratch_thin,p005_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.2772839665412903,0.0017229383811354637,0.2755610281601548,0.06961439992301166,0.3757785999914631,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_scratch_thin__content_region__lpips,opencv_telea__canonical__canonical__p005_scratch_thin,opencv_telea__canonical__canonical__p005_scratch_thin,opencv_telea__canonical__canonical__p005_scratch_thin,canonical__p005_scratch_thin,p005_scratch_thin,canonical__p005_scratch_thin,canonical,primary,p005,,,,,opencv_telea,p005_scratch_thin,scratch_thin,p005_scratch_thin,scratch_thin,content_region,436992,99,0,668,768,0,False,> 127,8,alex,256,0.33123311400413513,0.0022663853596895933,0.32896672864444554,0.06284629995934665,0.3757785999914631,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_scratch_thin__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p005_scratch_thin,opencv_telea__canonical__canonical__p005_scratch_thin,opencv_telea__canonical__canonical__p005_scratch_thin,canonical__p005_scratch_thin,p005_scratch_thin,canonical__p005_scratch_thin,canonical,primary,p005,,,,,opencv_telea,p005_scratch_thin,scratch_thin,p005_scratch_thin,scratch_thin,mask_bbox_crop,436921,53,107,714,768,0,False,> 127,8,alex,256,0.3418426811695099,0.002592242555692792,0.3392504386138171,0.06339509994722903,0.3757785999914631,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p005_zero_control__full_image__lpips,opencv_telea__canonical__canonical__p005_zero_control,opencv_telea__canonical__canonical__p005_zero_control,opencv_telea__canonical__canonical__p005_zero_control,canonical__p005_zero_control,p005_zero_control,canonical__p005_zero_control,canonical,primary,p005,,,,,opencv_telea,p005_zero_control,zero_control,p005_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.07227429992053658,0.318820699932985,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
